fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,type,quality
0.3497896290715846,0.287393043551863,0.7986042534064163,0.17857458856445363,0.6079686488872138,0.7888888888888888,0.6,0.41969522017154115,0.9029268495981705,0.44604514257014966,0.4103317128444791,1,8
0.6942601637451596,0.8955945680502405,0.10370370370370371,0.11222053760323164,0.8237256740059231,0.43289342082246374,0.846886837026884,0.4884788485348075,0.1076388888888888,0.5554909282302015,0.1082016966765984,1,5
0.26322888042665965,0.3370232138919197,0.7800772041958453,0.08674204412412809,0.660381742218872,0.2739621298557446,0.7420406223218515,0.6250000000000028,0.8901540666505613,0.4085068569441881,0.28392862926451357,1,6
0.46022344194739,0.23703242396458274,0.47628667247809126,0.8499603191867475,0.5555555555555556,0.8918076740870574,0.9171145809889961,0.6646825396825486,0.4991894129333411,0.5190089996768509,0.38466558634076403,1,6
0.406454792336313,0.20040247154304608,0.5926107968702803,0.04956688235664461,0.660381742218872,0.6851851851851851,0.7635760382233329,0.41969522017154115,0.8978177364191269,0.2962962962962963,0.28392862926451357,1,6
0.46022344194739,0.37906185790649716,0.7240216368849699,0.8382817482761051,0.6429107111083192,0.6222222222222222,0.7366567683464812,0.727804769289815,0.8208299586761431,0.6153633476265646,0.4103317128444791,1,6
0.634952964029869,0.3370232138919197,0.8912456674814107,0.06195860294580578,0.5730265866661084,0.29120876573358534,0.6882020825681481,0.25357743453392756,0.35451154545221675,0.48252707112350024,0.6700884302809922,1,6
0.5559031421062596,0.5273094435660628,0.6296660381850052,0.27991482627523423,0.23952353143885186,0.7222222222222221,0.5106262551684135,0.16208431128110523,0.1746031746031748,0.8928867409185468,0.8057398688498649,1,7
0.8519244213377696,0.20040247154304608,0.7240216368849699,0.8916580131533403,0.511522269093031,0.3433210107723112,0.7420406223218515,0.857608488117092,0.37699477020027417,0.6153633476265646,0.28392862926451357,1,6
0.8243356120452532,0.05084700521774235,0.5555555555555556,0.06195860294580578,0.46748898263050653,0.11173632309833731,0.1692805144284268,0.4597316883830477,0.9029268495981705,0.16555186032261862,0.3333333333333333,1,6
0.634952964029869,0.23703242396458274,0.6296660381850052,0.29704037276407175,0.6254396799977666,0.6,0.38153456189613144,0.316467981964132,0.35451154545221675,0.2962962962962963,0.48946024766431184,1,6
0.0966183574879227,0.3370232138919197,0.16950937749093425,0.9231568016614745,0.511522269093031,0.3791499747923722,0.8861489652877279,0.7383458214662182,0.801410831573405,0.10316253312802516,0.3333333333333333,1,5
0.5954280530680641,0.37906185790649716,0.8171313026169873,0.17857458856445363,0.8622378167489739,0.3612354927823417,0.6111111111111112,0.15007736232412622,0.35451154545221675,0.2222222222222222,0.9029377252899187,1,5
0.2222222222222222,0.7010437840597814,0.20454833731882813,0.6892057760426531,0.6429107111083192,0.43289342082246374,0.7790704336672447,0.4597316883830477,0.47181692868889336,0.08842502839545013,0.28392862926451357,1,5
0.46022344194739,0.5608985671744876,0.47628667247809126,0.07435032353496691,0.6715790809553267,0.7407407407407407,0.7205052064203701,0.16208431128110523,0.2222222222222222,0.036843761831437574,0.5876412318735693,1,6
0.5954280530680641,0.20040247154304608,0.7240216368849699,0.9439252336448598,0.7022689162850185,0.8333333333333333,0.7790704336672447,0.9294192836832449,0.3994779949483306,0.09579378076173764,0.04993924461996843,1,5
0.3042355386310975,0.16949267553905015,0.7240216368849699,0.41899290190248434,0.9074158249955321,0.8952129234849209,0.8111939931533897,0.4884788485348075,0.19047619047619035,0.09579378076173764,0.12851571668432937,1,6
0.3042355386310975,0.20040247154304608,0.7240216368849699,0.4766643336773606,0.9076267228884808,0.8952129234849209,0.8076247087660402,0.4884788485348075,0.1746031746031748,0.08105627602916265,0.12851571668432937,1,6
0.46022344194739,0.49341370781549826,0.2636061005135344,0.7876746076633215,0.7916322217200474,0.5224395929156007,0.8183325619280886,0.654761904761904,0.2222222222222222,0.3709200951387608,0.23452392519569384,1,6
0.26322888042665965,0.20040247154304608,0.2914406679863937,0.09913376471328922,0.7022689162850185,0.6444444444444444,0.7897782868292931,0.4597316883830477,0.421961219696388,0.7000036073606486,0.15527369255848528,1,6
0.3042355386310975,0.16949267553905015,0.2636061005135344,0.09913376471328922,0.7252862927822874,0.6444444444444444,0.796916855603992,0.4597316883830477,0.47181692868889336,0.7000036073606486,0.15527369255848528,1,6
0.634952964029869,0.08474500869623725,0.4363284031009332,0.09913376471328922,0.7099413751174415,0.7407407407407407,0.8433175526395347,0.429987448281348,0.28812385219718545,0.6153633476265646,0.28392862926451357,1,7
0.138888888888889,0.7774221404101753,0.2636061005135344,0.6201202647538366,0.7483036692795564,0.8952129234849209,0.9002394904191892,0.5172260086865567,0.5539343814222378,0.5854329409019315,0.23452392519569384,1,4
0.138888888888889,0.7844609861815208,0.2357715330406751,0.6201202647538366,0.7713210457768253,0.8947264592852261,0.9006721850491842,0.507643621969307,0.4991894129333411,0.5854329409019315,0.23452392519569384,1,5
0.406454792336313,0.09321950956586098,0.5926107968702803,0.6689116875217451,0.7787948408056972,0.6222222222222222,0.7826397180545942,0.615079365079369,0.7819917044706659,0.44604514257014966,0.23452392519569384,1,5
0.5559031421062596,0.09321950956586098,0.4363284031009332,0.14539756308384266,0.7406312104471333,0.6,0.8647332589636313,0.28502270824903564,0.7595883330135236,0.2962962962962963,0.6880366548637897,1,6
0.26322888042665965,0.23703242396458274,0.3537652736524398,0.06195860294580578,0.7852135312628723,0.7592592592592592,0.6222222222222222,0.25357743453392756,0.7363579164268088,0.7518530543054013,0.5433422038143203,1,7
0.138888888888889,0.06779600695698978,0.5159211140168234,0.06195860294580578,0.7022689162850185,0.3612354927823417,0.2875140782932174,0.21011210710902137,0.6898970832533804,0.3709200951387608,0.516401225739316,1,7
0.19444444444444456,0.08474500869623725,0.5926107968702803,0.04956688235664461,0.5335389123242933,0.7592592592592592,0.4436071219905858,0.2221190560660004,0.6666666666666666,0.08842502839545013,0.516401225739316,1,6
0.406454792336313,0.23703242396458274,0.5926107968702803,0.08674204412412809,0.4006283630139731,0.5555555555555556,0.8937490709692634,0.1860982091950633,0.2222222222222222,0.5854329409019315,0.5433422038143203,1,6
0.5559031421062596,0.11016851130510841,0.5555555555555556,0.9020422291450328,0.48950562586176866,0.7222222222222221,0.9032683528291545,0.7383458214662182,0.15873015873015853,0.5190089996768509,0.18203166843264118,1,6
0.10628019323671499,0.09321950956586098,0.2636061005135344,0.905503634475597,0.5904976177766611,0.8888888888888888,0.7689598921987033,0.8382771486075744,0.6384714129335989,0.09579378076173764,0.07490886692995272,1,6
0.26322888042665965,0.6883140580013823,0.1111111111111111,0.6368710991103316,0.511522269093031,0.43289342082246374,0.2719659956043648,0.429987448281348,0.19047619047619035,0.11053128549431268,0.3333333333333333,1,6
0.634952964029869,0.1016940104354847,0.6296660381850052,0.07435032353496691,0.3781966864537598,0.8222222222222222,0.4769292798780569,0.3785263077323137,0.7819917044706659,0.08105627602916265,0.2592262772301037,1,6
0.3497896290715846,0.13858287953505413,0.21622799059479272,0.661997350645074,0.8905439935596382,0.5777777777777778,0.6111111111111112,0.6250000000000028,0.10069444444444435,0.3709200951387608,0.04993924461996843,1,6
0.46022344194739,0.7913362732670349,0.05185185185185186,0.06195860294580578,0.3020633993685063,0.29120876573358534,0.7862090024419436,0.21011210710902137,0.0972222222222222,0.08105627602916265,0.4103317128444791,1,5
0.5559031421062596,0.20040247154304608,0.2914406679863937,0.09913376471328922,0.3781966864537598,0.6,0.6,0.38881853584212056,0.2661566422055307,0.3709200951387608,0.3589994598370489,1,6
0.138888888888889,0.6250109107947504,0.022222222222222223,0.07435032353496691,0.7559761281119793,0.5555555555555556,0.5777777777777778,0.4597316883830477,0.421961219696388,0.6452937543511976,0.09155528180327549,1,5
0.19444444444444456,0.287393043551863,0.21622799059479272,0.7399409973449231,0.4230600395741863,0.48932363027564596,0.6222222222222222,0.1260634644101548,0.421961219696388,0.48252707112350024,0.8890716860456213,1,7
0.3042355386310975,0.23703242396458274,0.0962962962962963,0.07435032353496691,0.4454723393992442,0.9039692790794267,0.8683025433509807,0.316467981964132,0.24418943221387696,0.2222222222222222,0.23452392519569384,1,5
0.3042355386310975,0.16949267553905015,0.4363284031009332,0.3141659192529094,0.5555555555555556,0.5777777777777778,0.3504982818489043,0.3785263077323137,0.7131274998400952,0.8550966024076498,0.4625192695893072,1,8
0.634952964029869,0.20040247154304608,0.3537652736524398,0.8895811699550017,0.6254396799977666,0.3612354927823417,0.4203299119551654,0.7383458214662182,0.2222222222222222,0.08842502839545013,0.15527369255848528,1,5
0.138888888888889,0.3370232138919197,0.8171313026169873,0.8032460355441781,0.6945964574525956,0.8666666666666666,0.916681886359001,0.6750995084077986,0.1746031746031748,0.5554909282302015,0.08323207436661412,1,6
0.3497896290715846,0.4595179720649337,0.20454833731882813,0.6368710991103316,0.7329587516147104,0.8891321209887362,0.9143020658940283,0.6961816127606052,0.6898970832533804,0.7932415427037521,0.15527369255848528,1,5
0.10628019323671499,0.3370232138919197,0.31927523545925296,0.6536219334668265,0.7483036692795564,0.6,0.8980760172692139,0.7594279258190247,0.9591270945676507,0.8928867409185468,0.28392862926451357,1,5
0.8657188259840277,0.16949267553905015,0.8727124502487004,0.04956688235664461,0.6792515397877497,0.14856495613963228,0.24864387157108586,0.5268083954038064,0.07291666666666669,0.48252707112350024,0.09155528180327549,1,6
0.5081000147576786,0.08474500869623725,0.6296660381850052,0.09913376471328922,0.48950562586176866,0.6,0.30694918165428314,0.09720465592780124,0.5265618971777889,0.10316253312802516,0.8960047056677699,1,7
0.46022344194739,0.5273094435660628,0.5555555555555556,0.08674204412412809,0.46748898263050653,0.3433210107723112,0.23698280955444642,0.23261391872386333,0.6666666666666666,0.8705603673336243,0.7418813286121826,1,7
0.634952964029869,0.08474500869623725,0.39504683837668647,0.8421746052463194,0.7559761281119793,0.4562076676356912,0.4048117719315518,0.727804769289815,0.06944444444444439,0.7000036073606486,0.1082016966765984,1,5
0.3042355386310975,0.8394632828656339,0.31927523545925296,0.6892057760426531,0.7252862927822874,0.3612354927823417,0.4203299119551654,0.6051587301587352,0.5539343814222378,0.10316253312802516,0.08323207436661412,1,5
0.3497896290715846,0.13858287953505413,0.4363284031009332,0.09913376471328922,0.6715790809553267,0.6666666666666666,0.5106262551684135,0.4094029920617343,0.8402490857788821,0.8978687529688469,0.43599783934819425,1,6
0.5081000147576786,0.1016940104354847,0.5555555555555556,0.9304257528556594,0.6254396799977666,0.8893753530885836,0.8397482682521852,0.9033472512707238,0.3994779949483306,0.7932415427037521,0.09987848923993686,1,6
0.5081000147576786,0.592954738984619,0.16950937749093425,0.7247204309542421,0.7483036692795564,0.8555555555555555,0.8326096994774863,0.575396825396834,0.3100910621888392,0.2222222222222222,0.28392862926451357,1,5
0.5954280530680641,0.13858287953505413,0.39504683837668647,0.8188174634250346,0.5730265866661084,0.7999999999999999,0.9006721850491842,0.7802831300790216,0.7131274998400952,0.3709200951387608,0.15527369255848528,1,6
0.5081000147576786,0.7519626882933773,0.918434250611058,0.90134994807892,0.5335389123242933,0.890834745687668,0.8004861399913413,0.857608488117092,0.19047619047619035,0.3333333333333333,0.05826245205662982,1,5
0.5081000147576786,0.7646924143517764,0.9205256800825694,0.90134994807892,0.511522269093031,0.8898618172882784,0.7897782868292931,0.8672741578718615,0.20634920634920662,0.3709200951387608,0.05826245205662982,1,6
0.3497896290715846,0.23703242396458274,0.4363284031009332,0.9117341640706127,0.6254396799977666,0.8981317086830894,0.898508711899209,0.8382771486075744,0.421961219696388,0.44604514257014966,0.20878964430679708,1,6
0.5559031421062596,0.7010437840597814,0.9226171095540807,0.8958116995500173,0.511522269093031,0.8913212098873626,0.8040554243786908,0.857608488117092,0.15873015873015853,0.2962962962962963,0.05826245205662982,1,6
0.1111111111111111,0.3370232138919197,0.8171313026169873,0.7915674646335357,0.6079686488872138,0.8961858518843103,0.9162491917290061,0.6856405605842019,0.20634920634920662,0.4085068569441881,0.08323207436661412,1,5
0.406454792336313,0.20040247154304608,0.5159211140168234,0.17857458856445363,0.3020633993685063,0.8555555555555555,0.7097374984696294,0.10461216436092954,0.5265618971777889,0.16555186032261862,0.8890716860456213,1,7
0.406454792336313,0.11016851130510841,0.5159211140168234,0.2117516140450647,0.2707934654036791,0.8666666666666666,0.7097374984696294,0.10090841014436538,0.4991894129333411,0.19388704127242035,0.8890716860456213,1,7
0.6712200300885733,0.07627050782661352,0.47628667247809126,0.17857458856445363,0.4230600395741863,0.8893753530885836,0.7743437461740736,0.2745409503440035,0.3994779949483306,0.2962962962962963,0.6498765417288207,1,7
0.5081000147576786,0.287393043551863,0.3537652736524398,0.905503634475597,0.511522269093031,0.8947264592852261,0.9149511078390209,0.809280139343298,0.10416666666666666,0.2222222222222222,0.09987848923993686,1,6
0.10628019323671499,0.592954738984619,0.9288913979686146,0.9297334717895466,0.5555555555555556,0.4562076676356912,0.8326096994774863,0.8921735230939278,0.24418943221387696,0.5190089996768509,0.06658565949329134,1,6
0.8657188259840277,0.31257335334550307,0.6296660381850052,0.07435032353496691,0.2707934654036791,0.2567154939779038,0.27974003694879107,0.24309567662889545,0.07291666666666669,0.09579378076173764,0.629131438443737,1,7
0.634952964029869,0.23703242396458274,0.6667089010546137,0.9131187262028383,0.7252862927822874,0.8898618172882784,0.8941817655992584,0.8672741578718615,0.09027777777777775,0.2962962962962963,0.09155528180327549,1,5
0.5081000147576786,0.03389800347849489,0.47628667247809126,0.8733174610080323,0.6792515397877497,0.8956993876846155,0.8254711307027874,0.7383458214662182,0.8596682128816203,0.19388704127242035,0.12851571668432937,1,5
0.10628019323671499,0.11016851130510841,0.21622799059479272,0.9034267912772586,0.6254396799977666,0.8913212098873626,0.8326096994774863,0.8189458090980568,0.7363579164268088,0.13721667937281673,0.12851571668432937,1,5
0.6712200300885733,0.47646583994021596,0.7526780048001479,0.9505019037729318,0.7176138339498644,0.8222222222222222,0.8540254058015829,0.9312815717127105,0.0868055555555556,0.3709200951387608,0.08323207436661412,1,5
0.5954280530680641,0.04237250434811863,0.47628667247809126,0.9193492557978539,0.6429107111083192,0.6666666666666666,0.45446462968448587,0.857608488117092,0.37699477020027417,0.08842502839545013,0.09987848923993686,1,6
0.5081000147576786,0.16949267553905015,0.5926107968702803,0.9338871581862236,0.4230600395741863,0.8937535308858365,0.8575946901889324,0.9126586914180521,0.28812385219718545,0.7777777777777777,0.09155528180327549,1,6
0.406454792336313,0.5608985671744876,0.31927523545925296,0.08674204412412809,0.6429107111083192,0.7222222222222221,0.8920182924492832,0.38881853584212056,0.5539343814222378,0.7932415427037521,0.3589994598370489,1,5
0.2222222222222222,0.07627050782661352,0.9037942443104787,0.830496034335677,0.8750751976633242,0.8956993876846155,0.8290404150901369,0.7067226649370084,0.05208333333333333,0.13721667937281673,0.06658565949329134,1,6
0.5559031421062596,0.3370232138919197,0.8727124502487004,0.9494634821737625,0.660381742218872,0.8333333333333333,0.9214415272889467,0.9312815717127105,0.10416666666666666,0.5854329409019315,0.07490886692995272,1,5
0.5559031421062596,0.49341370781549826,0.8954285264244334,0.9117341640706127,0.6945964574525956,0.8976452444833947,0.8954798494892435,0.8977603871823248,0.09374999999999989,0.4085068569441881,0.09987848923993686,1,5
0.3042355386310975,0.7265032361765793,0.5555555555555556,0.8577460331271758,0.6079686488872138,0.5555555555555556,0.7826397180545942,0.7996144695885392,0.421961219696388,0.5554909282302015,0.09155528180327549,1,5
0.0821256038647343,0.8016492038953061,0.0,0.11222053760323164,0.7636485869444023,0.1301506396189848,0.4048117719315518,0.5172260086865567,0.9437997550305197,0.16555186032261862,0.20878964430679708,1,4
0.10628019323671499,0.49341370781549826,0.21622799059479272,0.5199447817411582,0.4454723393992442,0.43289342082246374,0.7474244762972219,0.25357743453392756,0.6666666666666666,0.2962962962962963,0.6083863351586534,1,6
0.46022344194739,0.05084700521774235,0.7526780048001479,0.17857458856445363,0.3020633993685063,0.2739621298557446,0.2991751403098568,0.2221190560660004,0.35451154545221675,0.2222222222222222,0.7059848794465875,1,6
0.5954280530680641,0.5273094435660628,0.8912456674814107,0.9117341640706127,0.7252862927822874,0.8922941382867522,0.8959125441192386,0.8977603871823248,0.10416666666666666,0.5190089996768509,0.09987848923993686,1,5
0.10144927536231887,0.6570670826048817,0.029629629629629638,0.7044263424333341,0.5555555555555556,0.3612354927823417,0.30694918165428314,0.4597316883830477,0.421961219696388,0.5554909282302015,0.3333333333333333,1,5
0.7403404310583324,0.20040247154304608,0.47628667247809126,0.9041190723433714,0.6792515397877497,0.7999999999999999,0.7205052064203701,0.901484963241256,0.09374999999999989,0.6452937543511976,0.06658565949329134,1,5
0.634952964029869,0.06779600695698978,0.4363284031009332,0.7627718469309447,0.7176138339498644,0.6,0.6828182285927776,0.6349206349206364,0.6102761592005324,0.08105627602916265,0.20878964430679708,1,5
0.406454792336313,0.09321950956586098,0.31927523545925296,0.6689116875217451,0.7099413751174415,0.239468858100063,0.7635760382233329,0.6349206349206364,0.6102761592005324,0.09579378076173764,0.09155528180327549,1,6
0.19444444444444456,0.04237250434811863,0.8891542380098993,0.14539756308384266,0.8905439935596382,0.7777777777777777,0.8111939931533897,0.39911076395192746,0.3994779949483306,0.09579378076173764,0.23452392519569384,1,6
0.3042355386310975,0.09321950956586098,0.6296660381850052,0.06195860294580578,0.09863337598371097,0.8952129234849209,0.7474244762972219,0.23261391872386333,0.5539343814222378,0.44604514257014966,0.5433422038143203,1,6
0.634952964029869,0.7010437840597814,0.20454833731882813,0.7703821301262852,0.23952353143885186,0.5555555555555556,0.6444444444444444,0.5172260086865567,0.24418943221387696,0.2222222222222222,0.4103317128444791,1,5
0.2222222222222222,0.20040247154304608,0.47628667247809126,0.7954603216037498,0.3781966864537598,0.8666666666666666,0.898941406529204,0.6961816127606052,0.8978177364191269,0.6452937543511976,0.20878964430679708,1,7
0.1111111111111111,0.4595179720649337,0.9079771032535013,0.4658442216614112,0.511522269093031,0.8555555555555555,0.8861489652877279,0.3579418515126886,0.6384714129335989,0.7259283308330248,0.516401225739316,1,7
0.1111111111111111,0.4595179720649337,0.9079771032535013,0.45502410964546186,0.5555555555555556,0.8444444444444443,0.890720208559298,0.3579418515126886,0.6666666666666666,0.7259283308330248,0.516401225739316,1,6
0.09178743961352659,0.287393043551863,0.2357715330406751,0.8916580131533403,0.06382159622475417,0.11173632309833731,0.19836521608708466,0.5172260086865567,0.8402490857788821,0.10316253312802516,0.43599783934819425,1,5
0.2222222222222222,0.7455978252641778,0.7526780048001479,0.910349601938387,0.3781966864537598,0.8932670666861418,0.915383802469016,0.8921735230939278,0.4444444444444444,0.7259283308330248,0.08323207436661412,1,5
0.26322888042665965,0.20040247154304608,0.2914406679863937,0.9290411907234337,0.3020633993685063,0.8444444444444443,0.8924509870792783,0.8977603871823248,0.47181692868889336,0.5554909282302015,0.09987848923993686,1,5
0.3497896290715846,0.3370232138919197,0.1928686840428635,0.8149246064548205,0.2707934654036791,0.8913212098873626,0.898941406529204,0.727804769289815,0.35451154545221675,0.5854329409019315,0.07490886692995272,1,5
0.3042355386310975,0.3370232138919197,0.4363284031009332,0.9283489096573209,0.3333333333333333,0.8222222222222222,0.8861489652877279,0.8921735230939278,0.5265618971777889,0.7000036073606486,0.18203166843264118,1,5
0.8105412073989948,0.16949267553905015,0.7526780048001479,0.07435032353496691,0.10443533927687043,0.7037037037037036,0.5888888888888889,0.316467981964132,0.20634920634920662,0.11053128549431268,0.4625192695893072,1,6
0.5081000147576786,0.6755843319429833,0.9309828274401261,0.892350294219453,0.5335389123242933,0.8777777777777778,0.8004861399913413,0.8672741578718615,0.28812385219718545,0.2962962962962963,0.05826245205662982,1,5
0.3497896290715846,0.09321950956586098,0.6296660381850052,0.24566373329755908,0.3020633993685063,0.5777777777777778,0.3504982818489043,0.28502270824903564,0.2661566422055307,0.6452937543511976,0.48946024766431184,1,7
0.16666666666666666,0.49341370781549826,0.5555555555555556,0.3442981566838745,0.5335389123242933,0.3433210107723112,0.2680789749321516,0.38881853584212056,0.6384714129335989,0.25925925925925924,0.3333333333333333,1,5
0.7633805647149189,0.11016851130510841,0.7526780048001479,0.07435032353496691,0.4006283630139731,0.7407407407407407,0.43584805197877896,0.316467981964132,0.3994779949483306,0.6452937543511976,0.48946024766431184,1,6
0.8519244213377696,0.11016851130510841,0.7800772041958453,0.6117448475755891,0.3333333333333333,0.4149789388124332,0.3737754918843247,0.5853174603174678,0.332058272180494,0.6153633476265646,0.20878964430679708,1,6
0.7967468027527367,0.1016940104354847,0.7526780048001479,0.27991482627523423,0.35576500989354654,0.32570203748926696,0.30694918165428314,0.32694973986916415,0.20634920634920662,0.6452937543511976,0.5876412318735693,1,6
0.16666666666666666,0.26221273375822285,0.6667089010546137,0.06195860294580578,0.4230600395741863,0.7222222222222221,0.5106262551684135,0.15007736232412622,0.09027777777777775,0.13721667937281673,0.516401225739316,1,6
0.08695652173913043,0.06779600695698978,0.2914406679863937,0.09913376471328922,0.511522269093031,0.8903482814879732,0.846886837026884,0.2955044661540677,0.5820809054674646,0.10316253312802516,0.3086309812989234,1,6
0.19444444444444456,0.8772773618359615,0.10370370370370371,0.6790587317821991,0.7099413751174415,0.2567154939779038,0.3582573518607111,0.6250000000000028,0.8208299586761431,0.09579378076173764,0.08323207436661412,1,4
0.16666666666666666,0.592954738984619,0.5159211140168234,0.6368710991103316,0.2707934654036791,0.32570203748926696,0.27974003694879107,0.28502270824903564,0.8208299586761431,0.7518530543054013,0.7418813286121826,1,7
0.406454792336313,0.23703242396458274,0.39504683837668647,0.5949940132190942,0.6792515397877497,0.3970644568024027,0.5330909053619846,0.5172260086865567,0.0868055555555556,0.11053128549431268,0.12851571668432937,1,6
0.7633805647149189,0.13858287953505413,0.6953652689697918,0.8110317494846063,0.48950562586176866,0.8444444444444443,0.7897782868292931,0.4597316883830477,0.20634920634920662,0.06631877129658761,0.6498765417288207,1,7
0.6942601637451596,0.08474500869623725,0.8727124502487004,0.8902734510211145,0.6869239986201726,0.892780602486447,0.7043536444942591,0.7996144695885392,0.24418943221387696,0.25925925925925924,0.2592262772301037,1,6
0.5559031421062596,0.08474500869623725,0.7800772041958453,0.07435032353496691,0.5904976177766611,0.7888888888888888,0.3582573518607111,0.30598622405909986,0.24418943221387696,0.3333333333333333,0.38466558634076403,1,5
0.8105412073989948,0.16949267553905015,0.7526780048001479,0.7915674646335357,0.6079686488872138,0.20380790570157473,0.26419195425993847,0.7802831300790216,0.1111111111111111,0.9036811003608638,0.20878964430679708,1,6
0.634952964029869,0.20040247154304608,0.7986042534064163,0.9165801315334026,0.7713210457768253,0.8666666666666666,0.8967779333792287,0.8921735230939278,0.05208333333333333,0.2222222222222222,0.07490886692995272,1,6
0.1111111111111111,0.5273094435660628,0.21622799059479272,0.11222053760323164,0.3333333333333333,0.7407407407407407,0.6222222222222222,0.09720465592780124,0.6102761592005324,0.2222222222222222,0.8337019599219516,1,7
0.06763285024154592,0.7646924143517764,0.029629629629629638,0.09913376471328922,0.3333333333333333,0.811111111111111,0.5666666666666667,0.08238963906154054,0.7819917044706659,0.07368752366287512,0.7598295531949801,1,8
0.19444444444444456,0.13858287953505413,0.9079771032535013,0.9200415368639667,0.6869239986201726,0.48932363027564596,0.8147632775407392,0.8940358111233935,0.08333333333333329,0.16555186032261862,0.09155528180327549,1,5
0.16666666666666666,0.6570670826048817,0.39504683837668647,0.6536219334668265,0.6079686488872138,0.239468858100063,0.2991751403098568,0.44027967639115484,0.5820809054674646,0.13721667937281673,0.43599783934819425,1,5
0.3042355386310975,0.20040247154304608,0.5926107968702803,0.910349601938387,0.6254396799977666,0.8956993876846155,0.8998067957891941,0.8189458090980568,0.2661566422055307,0.5190089996768509,0.15527369255848528,1,5
0.46022344194739,0.16949267553905015,0.6296660381850052,0.9096573208722741,0.6429107111083192,0.8995911012821738,0.879010396513029,0.8382771486075744,0.28812385219718545,0.48252707112350024,0.23452392519569384,1,5
0.8381300166915114,0.3370232138919197,0.8727124502487004,0.8382817482761051,0.5904976177766611,0.7592592592592592,0.8963452387492337,0.857608488117092,0.24418943221387696,0.7777777777777777,0.18203166843264118,1,6
